Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10035_001,SE_A10035_002,SE_A10035_003,SE_A10035_004,SE_A10035_005,SE_A10035_006,SE_A10035_007,SE_A10035_008,SE_A10035_009,SE_A10035_010,PCT_SE_A10035_002,PCT_SE_A10035_003,PCT_SE_A10035_004,PCT_SE_A10035_005,PCT_SE_A10035_006,PCT_SE_A10035_007,PCT_SE_A10035_008,PCT_SE_A10035_009,PCT_SE_A10035_010
"06037218400","Census Tract 2184, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2184",,,,504,0,0,14,0,0,7,188,167,128,0,0,2.78,0,0,1.39,37.3,33.13,25.4
"06037218500","Census Tract 2185, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2185",,,,233,5,0,0,0,0,6,38,109,75,2.15,0,0,0,0,2.58,16.31,46.78,32.19
"06037218600","Census Tract 2186, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2186",,,,361,0,0,6,0,8,20,139,92,96,0,0,1.66,0,2.22,5.54,38.5,25.48,26.59
"06037218701","Census Tract 2187.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2187.01",,,,331,0,0,0,0,0,9,71,85,166,0,0,0,0,0,2.72,21.45,25.68,50.15
"06037218702","Census Tract 2187.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2187.02",,,,210,0,0,0,0,0,0,100,40,70,0,0,0,0,0,0,47.62,19.05,33.33
"06037218800","Census Tract 2188, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2188",,,,215,6,0,7,0,0,23,24,63,92,2.79,0,3.26,0,0,10.7,11.16,29.3,42.79
"06037218900","Census Tract 2189, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2189",,,,298,8,0,0,0,0,22,31,17,220,2.68,0,0,0,0,7.38,10.4,5.7,73.83
"06037219010","Census Tract 2190.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2190.10",,,,480,6,0,4,0,7,3,181,99,180,1.25,0,0.83,0,1.46,0.62,37.71,20.62,37.5
"06037219020","Census Tract 2190.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2190.20",,,,756,0,0,9,0,0,70,242,281,154,0,0,1.19,0,0,9.26,32.01,37.17,20.37
"06037219300","Census Tract 2193, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2193",,,,319,0,0,0,16,0,22,51,177,53,0,0,0,5.02,0,6.9,15.99,55.49,16.61
"06037219500","Census Tract 2195, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2195",,,,557,7,0,0,6,5,22,102,266,149,1.26,0,0,1.08,0.9,3.95,18.31,47.76,26.75
"06037219700","Census Tract 2197, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2197",,,,716,0,6,22,0,28,31,266,186,177,0,0.84,3.07,0,3.91,4.33,37.15,25.98,24.72
"06037219800","Census Tract 2198, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2198",,,,304,0,0,0,0,0,46,135,81,42,0,0,0,0,0,15.13,44.41,26.64,13.82
"06037219901","Census Tract 2199.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2199.01",,,,356,0,0,0,0,52,30,89,127,58,0,0,0,0,14.61,8.43,25,35.67,16.29
"06037219902","Census Tract 2199.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2199.02",,,,474,6,0,0,0,0,42,51,167,208,1.27,0,0,0,0,8.86,10.76,35.23,43.88
"06037220000","Census Tract 2200, Los Angeles County, California","ca","140","00",,,,"06","037",,,"220000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2200",,,,622,0,0,0,0,14,115,60,337,96,0,0,0,0,2.25,18.49,9.65,54.18,15.43
"06037220100","Census Tract 2201, Los Angeles County, California","ca","140","00",,,,"06","037",,,"220100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2201",,,,566,7,0,0,0,9,62,14,148,326,1.24,0,0,0,1.59,10.95,2.47,26.15,57.6
"06037221110","Census Tract 2211.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2211.10",,,,148,0,0,0,0,0,10,29,11,98,0,0,0,0,0,6.76,19.59,7.43,66.22
"06037221120","Census Tract 2211.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2211.20",,,,91,0,0,0,0,3,0,22,26,40,0,0,0,0,3.3,0,24.18,28.57,43.96
"06037221210","Census Tract 2212.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2212.10",,,,247,0,0,0,0,13,13,55,76,90,0,0,0,0,5.26,5.26,22.27,30.77,36.44
"06037221220","Census Tract 2212.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2212.20",,,,189,0,0,0,0,5,0,111,57,16,0,0,0,0,2.65,0,58.73,30.16,8.47
"06037221302","Census Tract 2213.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2213.02",,,,114,0,0,0,0,0,33,0,49,32,0,0,0,0,0,28.95,0,42.98,28.07
"06037221303","Census Tract 2213.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2213.03",,,,80,0,0,0,0,0,5,8,15,52,0,0,0,0,0,6.25,10,18.75,65
"06037221304","Census Tract 2213.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2213.04",,,,111,0,0,0,0,10,0,75,0,26,0,0,0,0,9.01,0,67.57,0,23.42
"06037221401","Census Tract 2214.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2214.01",,,,150,0,0,0,0,0,0,29,56,65,0,0,0,0,0,0,19.33,37.33,43.33
"06037221402","Census Tract 2214.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2214.02",,,,252,0,0,0,0,5,0,24,46,177,0,0,0,0,1.98,0,9.52,18.25,70.24
"06037221500","Census Tract 2215, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2215",,,,227,0,0,0,7,0,13,14,111,82,0,0,0,3.08,0,5.73,6.17,48.9,36.12
"06037221601","Census Tract 2216.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2216.01",,,,202,0,0,4,0,0,8,85,60,45,0,0,1.98,0,0,3.96,42.08,29.7,22.28
"06037221602","Census Tract 2216.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2216.02",,,,72,4,0,0,0,0,10,32,26,0,5.56,0,0,0,0,13.89,44.44,36.11,0
"06037221710","Census Tract 2217.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2217.10",,,,137,0,0,0,0,0,33,50,43,11,0,0,0,0,0,24.09,36.5,31.39,8.03
"06037221810","Census Tract 2218.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2218.10",,,,44,0,0,0,0,0,0,1,23,20,0,0,0,0,0,0,2.27,52.27,45.45
"06037221820","Census Tract 2218.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2218.20",,,,56,0,0,0,0,0,0,12,22,22,0,0,0,0,0,0,21.43,39.29,39.29
"06037221900","Census Tract 2219, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2219",,,,59,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,100,0,0
"06037222001","Census Tract 2220.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2220.01",,,,512,0,1,0,0,11,11,98,277,114,0,0.2,0,0,2.15,2.15,19.14,54.1,22.27
"06037222002","Census Tract 2220.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2220.02",,,,600,0,16,0,0,10,86,348,122,18,0,2.67,0,0,1.67,14.33,58,20.33,3
"06037222100","Census Tract 2221, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2221",,,,370,0,0,0,0,0,18,75,178,99,0,0,0,0,0,4.86,20.27,48.11,26.76
"06037222200","Census Tract 2222, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2222",,,,254,0,0,0,0,37,0,21,164,32,0,0,0,0,14.57,0,8.27,64.57,12.6
"06037222500","Census Tract 2225, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2225",,,,440,0,0,10,0,13,73,141,120,83,0,0,2.27,0,2.95,16.59,32.05,27.27,18.86
"06037222600","Census Tract 2226, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2226",,,,260,0,0,0,53,0,8,75,63,61,0,0,0,20.38,0,3.08,28.85,24.23,23.46
"06037222700","Census Tract 2227, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2227",,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"06037224010","Census Tract 2240.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2240.10",,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"06037224020","Census Tract 2240.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2240.20",,,,25,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,32,68,0
"06037224200","Census Tract 2242, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2242",,,,60,0,0,0,0,0,0,7,53,0,0,0,0,0,0,0,11.67,88.33,0
"06037224310","Census Tract 2243.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2243.10",,,,31,0,0,0,0,0,0,2,15,14,0,0,0,0,0,0,6.45,48.39,45.16
"06037224320","Census Tract 2243.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2243.20",,,,22,0,0,0,0,0,12,0,10,0,0,0,0,0,0,54.55,0,45.45,0
"06037224410","Census Tract 2244.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2244.10",,,,205,0,0,0,0,0,41,35,114,15,0,0,0,0,0,20,17.07,55.61,7.32
"06037224420","Census Tract 2244.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2244.20",,,,56,0,6,6,0,0,0,12,0,32,0,10.71,10.71,0,0,0,21.43,0,57.14
"06037224600","Census Tract 2246, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2246",,,,104,7,0,0,0,6,31,27,19,14,6.73,0,0,0,5.77,29.81,25.96,18.27,13.46
"06037224701","Census Tract 2247.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2247.01",,,,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,100
"06037224702","Census Tract 2247.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2247.02",,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"06037226001","Census Tract 2260.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"226001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2260.01",,,,72,0,0,0,0,19,17,29,7,0,0,0,0,0,26.39,23.61,40.28,9.72,0
"06037226002","Census Tract 2260.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"226002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2260.02",,,,134,0,0,0,0,0,23,84,19,8,0,0,0,0,0,17.16,62.69,14.18,5.97
"06037226410","Census Tract 2264.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"226410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2264.10",,,,107,0,0,0,0,0,30,13,45,19,0,0,0,0,0,28.04,12.15,42.06,17.76
"06037226420","Census Tract 2264.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"226420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2264.20",,,,252,0,0,0,0,6,105,59,74,8,0,0,0,0,2.38,41.67,23.41,29.37,3.17
"06037226701","Census Tract 2267.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"226701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2267.01",,,,208,0,0,0,0,0,138,38,20,12,0,0,0,0,0,66.35,18.27,9.62,5.77
"06037226702","Census Tract 2267.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"226702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2267.02",,,,326,0,0,0,0,8,137,125,56,0,0,0,0,0,2.45,42.02,38.34,17.18,0
"06037227010","Census Tract 2270.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"227010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2270.10",,,,197,0,0,0,0,0,137,35,25,0,0,0,0,0,0,69.54,17.77,12.69,0
"06037227020","Census Tract 2270.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"227020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2270.20",,,,215,0,5,0,0,44,57,101,0,8,0,2.33,0,0,20.47,26.51,46.98,0,3.72
